0.01642710472279261,-0.7439200726567782,-0.7972699632851188,100.007,100.01309769485238
0.03559206023271732,-0.7423388599250736,-0.7968259169384677,100.022,100.02836469805061
0.05475701574264202,-0.7407509654293418,-0.7963623168316163,100.038,100.04361593290277
0.07392197125256673,-0.7391564935370022,-0.7958793741105388,100.054,100.05885028220109
0.11225188227241616,-0.7359482309285513,-0.7948562974194422,100.085,100.08926393207649
0.13141683778234087,-0.7343346448597261,-0.7943165778031966,100.101,100.10444107459845
0.15058179329226556,-0.7327148906993444,-0.7937583442906009,100.116,100.11959701518363
0.1697467488021903,-0.7310890687589584,-0.7931818001536959,100.132,100.13473071216876
0.188911704312115,-0.7294572785546483,-0.7925871471175965,100.148,100.14984113859488
0.2080766598220397,-0.7278196188122342,-0.7919745853732749,100.164,100.1649272820754
0.2272416153319644,-0.7261761874723196,-0.7913443135917557,100.179,100.17998814466587
0.2464065708418891,-0.7245270816955262,-0.7906965289263042,100.195,100.19502274273233
0.34223134839151265,-0.7161997829126963,-0.7872017080928337,100.274,100.26976832366765
0.45722108145106094,-0.7060394275109523,-0.7824699483459696,100.368,100.35840248722519
0.4928131416837782,-0.702860334350169,-0.7808921820612511,101.358,101.38773131788614
0.5913757700205339,-0.6939790749409656,-0.776257658716343,100.479,100.46011526513459
1.2101300479123889,-0.6362493501944071,-0.7395484193528148,105.78,105.77494161897657
2.54072553045859,-0.5085805533540437,-0.6327668268727109,104.809,104.83712704293308
3.6577686516084875,-0.406490741463714,-0.5326268187637311,107.5,107.53883088506471
4.501026694045175,-0.3358919173121562,-0.45843138351810353,107.752,107.80551787485824
5.582477754962355,-0.2553745986275926,-0.3700421862532721,120.613,120.54615665489337
6.365503080082136,-0.20453776028453574,-0.31245967279122056,128.006,127.91191561815
7.57015742642026,-0.1384615834844929,-0.2356932233885658,101.98,101.80024736672537
8.498288843258042,-0.09704943518009901,-0.1864057794415288,106.036,105.92106330491501
8.498288843258042,-0.09704943518009901,-0.1864057794415288,106.011,105.92106330491501
9.568788501026694,-0.058613864190210085,-0.13964749586233438,123.2,123.24349005444355
10.584531143052704,-0.030371733901023434,-0.10438291888631568,106.466,106.48983016495268
11.364818617385353,-0.013460341844242274,-0.08265706088141656,140.976,141.35280163261424
13.571526351813826,0.01599498734930982,-0.04200611547554445,104.032,104.01382375544387
13.571526351813826,0.01599498734930982,-0.04200611547554445,104.139,104.01382375544387
14.28062970568104,0.02079117264719843,-0.034248242913022864,136.144,136.6901760325741
15.58384668035592,0.025071538383928393,-0.025147535675145605,119.97,120.12783369152012
17.65639972621492,0.02270240201701834,-0.021102308286018,101.04,100.37328577260732
20.424366872005475,0.008476014783699748,-0.028273929718451996,131.728,131.55589692108515
23.586584531143053,-0.015235586959062464,-0.045076101968689386,113.28,112.98897413578207
27.1129363449692,-0.04417745102198434,-0.06712086966532382,211.043,211.50218720657057
33.489390828199866,-0.09237505266041895,-0.10443526456545982,121.315,120.54908657192303
36.506502395619435,-0.11181142314364195,-0.11941170824842828,123.732,123.01643108783287
42.57905544147844,-0.14442709513932284,-0.1443451670457705,192.249,193.39393669016474
