0.016666666666666666,100.007,-0.743900349165923,-0.7901859478177835,6.691645080205756,100.01317063304869,99.88853475070754,1.0001317063304869,0.9988853475070754
0.03611111111111111,100.022,-0.7422959420082014,-0.7898418977430581,2.215254859224061,100.02852613645831,99.9200366733606,1.0002852613645832,0.999200366733606
0.05555555555555555,100.038,-0.7406846596994642,-0.7894765325566127,0.87537849758994,100.04386942718413,99.95137968475285,1.0004386942718413,0.9995137968475285
0.075,100.054,-0.7390666112104255,-0.7890900836174377,0.23364423948484045,100.05919927212791,99.98247821728232,1.0005919927212792,0.9998247821728232
0.1111111111111111,100.085,-0.736044081032399,-0.7883172380891423,-0.3535598005227923,100.08762917617969,100.03929213962002,1.0008762917617968,1.0003929213962002
0.13055555555555556,100.101,-0.7344072933087046,-0.787871808901552,-0.530017427566891,100.1029139618304,100.06922066616329,1.001029139618304,1.0006922066616328
0.15,100.116,-0.7327641516171851,-0.7874061718145207,-0.6568407630558768,100.11818070419538,100.098574667379,1.0011818070419538,1.00098574667379
0.16944444444444445,100.132,-0.7311147607537203,-0.786920549662316,-0.7506156857397767,100.13342825174922,100.12726857566521,1.0013342825174922,1.001272685756652
0.18611111111111112,100.148,-0.72969610214653,-0.7864885632844594,-0.8121965902703601,100.14648143979754,100.15127311237038,1.0014648143979754,1.0015127311237038
0.20555555555555555,100.164,-0.7280353808362935,-0.7859664113645923,-0.8676728300497671,100.16169034043116,100.17851411770057,1.0016169034043116,1.0017851411770058
0.225,100.179,-0.7263687051444792,-0.7854249016247827,-0.9095156382243971,100.17687684574719,100.2048505512385,1.0017687684574719,1.002048505512385
0.24444444444444444,100.195,-0.7246961766457065,-0.7848642503343868,-0.9406321296224031,100.19203986645174,100.2301968453821,1.0019203986645173,1.002301968453821
0.34444444444444444,100.274,-0.7160059086260604,-0.7816865485005984,-0.9903149334053807,100.2696103857829,100.34169091408654,1.002696103857829,1.0034169091408653
0.46111111111111114,100.368,-0.7056927256248648,-0.777384374081489,-0.909540800496528,100.35910381075882,100.42028007907216,1.0035910381075883,1.0042028007907216
0.49722222222222223,101.358,-0.7024654449458793,-0.7759293019881284,-0.8642775971876491,100.38317447268213,100.42816486886863,1.0038655449391494,1.0043066272547034
0.5944444444444444,100.479,-0.693700818943924,-0.7717360600768401,-0.7148644985702632,100.45980810160118,100.42585141075627,1.0045980810160118,1.0042585141075626
1.2083333333333333,105.78,-0.6364205382418091,-0.7372938371217401,-0.7583670529618187,102.60389321283489,102.6313545084275,1.0089487701601136,1.009205716231146
2.5416666666666665,104.809,-0.5084914568838925,-0.6325634063381074,-0.6580264770905827,104.26427353070498,104.3344213691033,1.0162075941589925,1.0168654827401387
3.661111111111111,107.5,-0.4061986199309109,-0.5328292650098518,-0.5277889336832896,107.03313343648948,107.01123491601619,1.019698985436208,1.01951083557061
4.5055555555555555,107.752,-0.3355304773115315,-0.4586293897612279,-0.4262189768952796,107.19059524123084,107.04520979908007,1.0208787764823966,1.0193891066157867
5.586111111111111,120.613,-0.2551241197449895,-0.3702296663604443,-0.35894514924872833,119.203701630899,119.13580632049027,1.0208967834925546,1.0202534480031402
6.366666666666666,128.006,-0.20446690490499742,-0.31269805732546274,-0.34390050137329126,125.38083791497922,125.57477646090584,1.020107937711263,1.0221364530641541
7.572222222222222,101.98,-0.13836055836982442,-0.2356597371580733,-0.25518874006069475,101.80048465645567,101.95113648897534,1.0180048465645566,1.0195113648897534
8.502777777777778,106.036,-0.09686807556552202,-0.18612681350310822,-0.19707834825044807,105.67094482693214,105.76662789965145,1.0159518429249572,1.0168983223044046
8.502777777777778,106.011,-0.09686807556552202,-0.18612681350310822,-0.19707834825044807,105.67094482693214,105.76662789965145,1.0159518429249572,1.0168983223044046
9.572222222222223,123.2,-0.05850550559915435,-0.13933841140618597,-0.13442703938807982,122.27859411849809,122.22429415840944,1.0134271273796196,1.0129507994510036
10.58611111111111,106.466,-0.030333494593098198,-0.10410322828035135,-0.09584303422569421,106.28007143289115,106.18901450964661,1.0110814326342175,1.0101976957804495
11.366666666666667,140.976,-0.013424802790223733,-0.08236736206713147,-0.05749365877447192,139.13296530977627,138.79705175448498,1.0094063880729902,1.0065565129880656
13.575,104.032,0.01602329728455154,-0.041787064796523055,-0.04582462362386268,103.90471260983486,103.95579442733519,1.005688713673354,1.0062400813483523
13.575,104.139,0.01602329728455154,-0.041787064796523055,-0.04582462362386268,103.90471260983486,103.95579442733519,1.005688713673354,1.0062400813483523
14.283333333333333,136.144,0.020805845197457873,-0.03408854261799377,-0.006050334665506472,134.896138244743,134.37474245893853,1.0048808529161208,1.0008645629873643
15.58611111111111,119.97,0.025074517857923362,-0.025088281687274616,-0.020694141506300855,119.60948269029116,119.50844513158731,1.0039179426083475,1.003230619126579
17.66111111111111,101.04,0.02268708402705666,-0.021190935028371882,-0.06645075255054575,100.37495666832359,101.1805077595887,1.003749566683236,1.0118050775958871
20.427777777777777,131.728,0.008453467834478423,-0.02850699520590183,-0.03956095820283878,130.70250195627895,130.85398371836777,1.0058403342698516,1.0081141674839886
23.58888888888889,113.28,-0.015254200961287379,-0.045367279117868975,-0.05620351441989708,112.79058210472057,113.01451498088329,1.010759104396173,1.0133460586689491
27.11111111111111,211.043,-0.04416256554586284,-0.0673537029623219,-0.07014355103699657,207.95465308792686,207.3373285656727,1.0184280766428753,1.019198665076316
33.49444444444445,121.315,-0.09240952082519072,-0.1045043880919252,-0.12373334315005531,120.29968636286145,120.91118383976573,1.035622985724555,1.0423145778322236
